exchange,stock_symbol,date,dividends
NASDAQ,SAVB,2002-07-24,0.09891
NASDAQ,SAVB,2002-04-23,0.09891
NASDAQ,SAVB,2002-02-06,0.09309
NASDAQ,SAVB,2001-10-24,0.09309
NASDAQ,SAVB,2001-07-25,0.09309
NASDAQ,SAVB,2001-04-25,0.09309
NASDAQ,SAVB,2001-01-31,0.07934
NASDAQ,SAVB,2000-10-25,0.07934
NASDAQ,SAVB,2000-04-26,0.07934
NASDAQ,SAVB,2000-01-26,0.06347
NASDAQ,SAVB,1999-10-27,0.06347
NASDAQ,SAVB,1999-07-28,0.06347
NASDAQ,SAVB,1999-04-28,0.06347
NASDAQ,SAVB,1999-01-29,0.0529
NASDAQ,SAVB,1998-10-28,0.0529
NASDAQ,SAVB,1998-07-29,0.0529
NASDAQ,SAVB,1998-04-29,0.0529
NASDAQ,SAVB,1998-02-04,0.02115
NASDAQ,SAVB,1997-10-29,0.02115
NASDAQ,SAVB,1997-07-30,0.02115
NASDAQ,SAVB,1997-04-30,0.02115
NASDAQ,SAVB,1997-02-05,0.01058
NASDAQ,SAVB,1996-10-30,0.01058
NASDAQ,SAVB,1996-07-31,0.01058
NASDAQ,SAVB,1996-05-01,0.01058
NASDAQ,SAVB,1996-01-31,0.00882
NASDAQ,SAVB,1995-11-01,0.00882
NASDAQ,SPLS,2009-12-21,0.083
NASDAQ,SPLS,2009-09-23,0.083
NASDAQ,SPLS,2009-06-24,0.083
NASDAQ,SPLS,2009-03-25,0.083
NASDAQ,SPLS,2008-03-26,0.33
NASDAQ,SPLS,2007-03-28,0.29
NASDAQ,SPLS,2006-03-29,0.22
NASDAQ,SPLS,2005-03-23,0.16667
NASDAQ,SPLS,2004-04-22,0.13333
NASDAQ,SIEB,2008-06-19,0.1
NASDAQ,SIEB,2007-06-18,0.12
NASDAQ,SIEB,2006-08-17,0.08
NASDAQ,SIEB,2001-06-19,0.04
NASDAQ,SIEB,2000-06-19,0.04
NASDAQ,SIEB,1999-10-19,0.04
NASDAQ,SIEB,1999-07-02,0.04
NASDAQ,SIEB,1999-03-31,0.04
NASDAQ,SIEB,1999-01-13,0.04
NASDAQ,SIEB,1998-10-07,0.03
NASDAQ,SIEB,1998-07-07,0.03
NASDAQ,SIEB,1998-03-18,0.0225
NASDAQ,SIEB,1997-12-26,0.0225
NASDAQ,SIEB,1996-11-12,2.875
NASDAQ,SIEB,1996-10-31,0.0225
NASDAQ,SIEB,1995-10-31,0.0225
NASDAQ,SIEB,1995-08-01,0.0225
NASDAQ,SIEB,1995-04-28,0.0225
NASDAQ,SIEB,1995-01-27,0.0225
NASDAQ,SIEB,1994-10-28,0.0225
NASDAQ,SIEB,1994-07-29,0.0225
NASDAQ,SIEB,1994-04-29,0.0225
NASDAQ,SIEB,1993-10-28,0.0225
NASDAQ,SIEB,1993-04-29,0.0225
NASDAQ,SPIL,2009-07-13,0.274
